# ::id 25596000
# ::tok Dieses Begegnen erregte bei mir den Gedanken , daß andere , furchtbarere Tiere in diesen dunkeln Gründen hausen könnten , gegen deren Angriff mein Skaphander mich nicht schützen würde .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.2 3-1.1.3.1 4-1.1.3.2 5-1.1.4.1 6-1.1.4.2 8-1.1.4.3.1 9-1.1.4.3.2.1 11-1.1.4.3.2.2 12-1.1.4.3.2.3 13-1.1.4.3.3.1 14-1.1.4.3.3.2 15-1.1.4.3.3.3 16-1.1.4.3.3.4 17-1.1.4.3.4 18-1.1.4.3.5 20-1.1.4.3.2.4.1.2 21-1.1.4.3.2.4.1.3 22-1.1.4.3.2.4.1.4 23-1.1.4.3.2.4.2.1 24-1.1.4.3.2.4.2.2 25-1.1.4.3.2.4.3 26-1.1.4.3.2.4.4 27-1.1.4.3.2.4.5
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label~e.0)
                  :C (v8 / label~e.1))
           :P (v4 / label~e.2)
           :A (v5 / label
                  :R (v9 / label~e.3)
                  :C (v10 / label~e.4))
           :A (v6 / label
                  :E (v11 / label~e.5)
                  :C (v12 / label~e.6)
                  :E (v13 / label
                          :R (v14 / label~e.8)
                          :A (v15 / label
                                  :E (v19 / label~e.9)
                                  :E (v20 / label~e.11)
                                  :C (v21 / label~e.12)
                                  :E (v22 / label
                                          :A (v27 / label
                                                  :E v21
                                                  :R (v32 / label~e.20)
                                                  :R (v33 / label~e.21)
                                                  :C (v34 / label~e.22))
                                          :A (v28 / label
                                                  :E (v35 / label~e.23)
                                                  :C (v36 / label~e.24))
                                          :A (v29 / label~e.25)
                                          :D (v30 / label~e.26)
                                          :P (v31 / label~e.27)))
                          :A (v16 / label
                                  :R (v23 / label~e.13)
                                  :E (v24 / label~e.14)
                                  :E (v25 / label~e.15)
                                  :C (v26 / label~e.16))
                          :S (v17 / label~e.17)
                          :D (v18 / label~e.18)))))
