# ::id 25776011
# ::tok »Schön« , sagte Conseil , »ein Konzert von Stieren ? «
# ::alignments 0-1.1.3.1 2-1.1.4 3-1.1.5 5-1.1.3.2.1 6-1.1.3.2.2 7-1.1.3.3.1 8-1.1.3.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :D (v6 / label~e.0)
                  :P (v7 / label
                         :E (v9 / label~e.5)
                         :C (v10 / label~e.6))
                  :A (v8 / label
                         :R (v11 / label~e.7)
                         :C (v12 / label~e.8)))
           :P (v4 / label~e.2)
           :A (v5 / label~e.3)))
