# ::id 25843025
# ::tok Hoffe ebenfalls , daß sein mächtiges Fahrzeug das Meer in seinem schrecklichsten Schlund überwältigt und daß die Nautilus unbeschädigt geblieben ist , wo so viele Schiffe zugrunde gegangen sind !
# ::alignments 0-1.1.1 1-1.1.2 3-1.1.3.1 4-1.1.3.2.1 5-1.1.3.2.2 6-1.1.3.2.3 7-1.1.3.3.1 8-1.1.3.3.2 9-1.1.3.4.1 10-1.1.3.4.2 11-1.1.3.4.3 12-1.1.3.4.4 13-1.1.3.5 14-1.2 15-1.3.4 16-1.3.5.1 17-1.3.5.2 18-1.3.6 19-1.3.7 22-1.3.2.1 23-1.3.2.2.1 24-1.3.2.2.2 25-1.3.2.3 26-1.3.2.4 27-1.3.2.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v5 / label~e.0)
           :D (v6 / label~e.1)
           :A (v7 / label
                  :R (v13 / label~e.3)
                  :A (v14 / label
                          :E (v24 / label~e.4)
                          :E (v25 / label~e.5)
                          :C (v26 / label~e.6))
                  :A (v15 / label
                          :E (v27 / label~e.7)
                          :C (v28 / label~e.8))
                  :A (v16 / label
                          :R (v29 / label~e.9)
                          :E (v30 / label~e.10)
                          :E (v31 / label~e.11)
                          :C (v32 / label~e.12))
                  :P (v17 / label~e.13)))
    :L (v3 / label~e.14)
    :H (v4 / label
           :A (v8 / label
                  :R (v18 / label~e.22)
                  :D (v19 / label
                          :E (v33 / label~e.23)
                          :C (v34 / label~e.24))
                  :A (v20 / label~e.25)
                  :P (v21 / label~e.26,27))
           :R (v9 / label~e.15)
           :A (v10 / label
                   :E (v22 / label~e.16)
                   :C (v23 / label~e.17))
           :S (v11 / label~e.18)
           :D (v12 / label~e.19)))
