# ::id 25651016
# ::tok Sie können sich nun zurückziehen , Herr Arronax « , sagte der Kapitän zu mir .
# ::alignments 1-1.1.3.2 2-1.1.3.3 3-1.1.3.4 4-1.1.3.3 6-1.1.3.5.1 7-1.1.3.5.2 10-1.1.4 11-1.1.5.1 12-1.1.5.2 13-1.1.6.1 14-1.1.6.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :D (v7 / label~e.1)
                  :P (v8 / label~e.2,4)
                  :T (v9 / label~e.3)
                  :G (v10 / label
                          :E (v15 / label~e.6)
                          :C (v16 / label~e.7)))
           :P (v4 / label~e.10)
           :A (v5 / label
                  :E (v11 / label~e.11)
                  :C (v12 / label~e.12))
           :A (v6 / label
                  :R (v13 / label~e.13)
                  :C (v14 / label~e.14))))
