# ::id 25621019
# ::tok Ich brauche keine 25 Minuten , um Ihnen ein Gericht nach meinem Geschmack vorzulegen.«
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2 4-1.1.3.2 6-1.2 7-1.3.1 8-1.3.2.2 9-1.3.2.3 10-1.3.2.1.1 11-1.3.2.1.2 12-1.3.2.1.3 13-1.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :S (v6 / label~e.1)
           :A (v7 / label
                  :E (v11 / label~e.2)
                  :C (v12 / label~e.3,4)))
    :L (v3 / label~e.6)
    :H (v4 / label
           :A (v8 / label~e.7)
           :A (v9 / label
                  :E (v13 / label
                          :R (v16 / label~e.10)
                          :E (v17 / label~e.11)
                          :C (v18 / label~e.12))
                  :E (v14 / label~e.8)
                  :C (v15 / label~e.9))
           :P (v10 / label~e.13)))
