# ::id 25748007
# ::tok Das einzige , was uns blieb , war Unterwerfung ; aber ich gab mich gern dem Gedanken hin , dass , was man nicht mehr von der Gewalt oder List erwarten durfte , einmal durch Überredung zu erlangen sein würde .
# ::alignments 1-1.1.1.2 3-1.1.1.3.1 4-1.1.1.3.2.2 5-1.1.1.3.2.3 8-1.1.3 10-1.2 11-1.3.3 12-1.3.4 13-1.3.4 14-1.3.5 16-1.3.1.2 17-1.3.4 19-1.3.1.3.2 21-1.3.1.3.3.1 22-1.3.1.3.3.2 23-1.3.1.3.3.3.1 24-1.3.1.3.3.3.2 25-1.3.1.3.3.4.1 27-1.3.1.3.3.4.3.1 28-1.3.1.3.3.4.3.2 29-1.3.1.3.3.4.3.3 30-1.3.1.3.3.5 31-1.3.1.3.3.6 33-1.3.1.3.4 34-1.3.1.3.5.1 35-1.3.1.3.5.2 37-1.3.1.3.7 39-1.3.1.3.9
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :C (v11 / label~e.1)
                  :E (v12 / label
                          :C (v15 / label~e.3)
                          :E (v16 / label
                                  :A v11
                                  :A (v23 / label~e.4)
                                  :S (v24 / label~e.5))))
           :S (v6 / label~e.8))
    :L (v3 / label~e.10)
    :H (v4 / label
           :A (v7 / label
                  :C (v13 / label~e.16)
                  :E (v14 / label
                          :A v13
                          :R (v17 / label~e.19)
                          :A (v18 / label
                                  :A (v25 / label~e.21)
                                  :A (v26 / label~e.22)
                                  :D (v27 / label
                                          :C (v33 / label~e.23)
                                          :E (v34 / label~e.24))
                                  :A (v28 / label
                                          :R (v35 / label~e.25)
                                          :C (v36 / label
                                                  :C (v37 / label~e.27)
                                                  :N (v38 / label~e.28)
                                                  :C (v39 / label~e.29)))
                                  :P (v29 / label~e.30)
                                  :D (v30 / label~e.31))
                          :T (v19 / label~e.33)
                          :A (v20 / label
                                  :R (v31 / label~e.34)
                                  :P (v32 / label~e.35))
                          :P (v21 / label~e.37)
                          :D (v22 / label~e.39)))
           :A (v8 / label~e.11)
           :P (v9 / label~e.12,13,17)
           :D (v10 / label~e.14)))
