# ::id 25606015
# ::tok An anderen Stellen , wie bei Réunion und St . Moritz , errichten sie ausgezackte Riffe , hohe , gerad aufgebaute Fels wände neben unergründlichen Tiefen des Ozeans .
# ::alignments 0-1.1.4.1 1-1.1.4.2 2-1.1.4.3 4-1.1.4.4.1 5-1.1.4.4.2 6-1.1.4.4.3.1 7-1.1.4.4.3.2 8-1.1.4.4.3.3 10-1.1.4.4.3.3 12-1.1.7 13-1.1.8 14-1.1.9.1 15-1.1.9.2 17-1.1.1.1 19-1.1.1.2.1 20-1.1.1.2.2 21-1.1.1.3 22-1.1.1.4 23-1.1.2 24-1.1.3.2 25-1.1.3.3 26-1.1.3.1.1 27-1.1.3.1.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v10 / label~e.17)
                  :E (v11 / label
                          :E (v23 / label~e.19)
                          :C (v24 / label~e.20))
                  :E (v12 / label~e.21)
                  :C (v13 / label~e.22))
           :D (v4 / label~e.23)
           :A (v5 / label
                  :E (v14 / label
                          :R (v25 / label~e.26)
                          :C (v26 / label~e.27))
                  :E (v15 / label~e.24)
                  :C (v16 / label~e.25))
           :A (v6 / label
                  :R (v17 / label~e.0)
                  :E (v18 / label~e.1)
                  :C (v19 / label~e.2)
                  :E (v20 / label
                          :R (v27 / label~e.4)
                          :E (v28 / label~e.5)
                          :C (v29 / label
                                  :C (v30 / label~e.6)
                                  :N (v31 / label~e.7)
                                  :C (v32 / label~e.8,10))))
           :P (v7 / label~e.12)
           :A (v8 / label~e.13)
           :A (v9 / label
                  :E (v21 / label~e.14)
                  :C (v22 / label~e.15))))
