# ::id 25672003
# ::tok Ich gewahrte zuerst einen Haufen etwa 2.000 Fuß hoher Berge , deren Formen sich sehr launenhaft änderten .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.4.1 4-1.1.4.4.2 5-1.1.4.5.1 6-1.1.4.5.2 7-1.1.4.5.3 8-1.1.4.5.4 9-1.1.4.1 11-1.1.4.2.2 12-1.1.4.2.3 13-1.1.4.2.4 14-1.1.4.2.5.1 15-1.1.4.2.5.2 16-1.1.4.2.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1)
           :D (v5 / label~e.2)
           :A (v6 / label
                  :C (v7 / label~e.9)
                  :E (v8 / label
                         :A v7
                         :R (v11 / label~e.11)
                         :A (v12 / label~e.12)
                         :P (v13 / label~e.13,16)
                         :D (v14 / label
                                 :E (v21 / label~e.14)
                                 :C (v22 / label~e.15)))
                  :E (v9 / label
                         :E (v15 / label~e.3)
                         :C (v16 / label~e.4))
                  :E (v10 / label
                          :E (v17 / label~e.5)
                          :E (v18 / label~e.6)
                          :C (v19 / label~e.7)
                          :E (v20 / label~e.8)))))
