# ::id 25490045
# ::tok Richtig « , erwiderte der Kanadier , » wir haben Recht auf beides , und was mich betrifft , werde ich beiden Ehre machen . « »
# ::alignments 0-1.1.5.1.1 3-1.1.6 4-1.1.7.1 5-1.1.7.2 8-1.1.5.2.1 10-1.1.5.2.3 11-1.1.5.2.4.1 12-1.1.5.2.4.2 14-1.1.5.3 15-1.1.5.4.1 16-1.1.5.4.1 17-1.1.5.4.1 20-1.1.5.4.3 21-1.1.5.4.4 22-1.1.5.4.5 23-1.1.5.4.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :H (v6 / label
                         :S (v12 / label~e.0))
                  :H (v7 / label
                         :A (v13 / label~e.8)
                         :S (v14 / label~e.10)
                         :A (v15 / label
                                 :R (v20 / label~e.11)
                                 :C (v21 / label~e.12)))
                  :L (v8 / label~e.14)
                  :H (v9 / label
                         :G (v16 / label~e.15,16,17)
                         :A (v17 / label~e.20)
                         :A (v18 / label~e.21)
                         :P (v19 / label~e.22,23)))
           :P (v4 / label~e.3)
           :A (v5 / label
                  :E (v10 / label~e.4)
                  :C (v11 / label~e.5))))
