# ::id 25778008
# ::tok Ich übergab es den Händen Conseils , und der vorsichtige Junge , mit sicherem Tritt , hielt es wie kostbares chinesisches Porzellan und brachte es wohlbehalten zur Nautilus .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.1 4-1.1.4.2 5-1.1.4.3 7-1.2 8-1.3.1.1 9-1.3.1.2 10-1.5.5 12-1.3.2.1 13-1.3.2.2 14-1.3.2.3 16-1.3.3 17-1.3.4 18-1.3.5.1 19-1.3.5.2 20-1.3.5.3 21-1.3.5.4 22-1.4 23-1.5.1 24-1.5.2 25-1.5.3 26-1.5.4.1 27-1.5.4.2
(v1 / label
    :H (v2 / label
           :A (v7 / label~e.0)
           :P (v8 / label~e.1)
           :A (v9 / label~e.2)
           :A (v10 / label
                   :E (v21 / label~e.3)
                   :C (v22 / label~e.4)
                   :E (v23 / label~e.5)))
    :L (v3 / label~e.7)
    :H (v4 / label
           :A (v11 / label
                   :E (v24 / label~e.8)
                   :E (v25 / label~e.9)
                   :C (v20 / label~e.10))
           :A (v12 / label
                   :R (v26 / label~e.12)
                   :E (v27 / label~e.13)
                   :C (v28 / label~e.14))
           :S (v13 / label~e.16)
           :A (v14 / label~e.17)
           :A (v15 / label
                   :R (v29 / label~e.18)
                   :E (v30 / label~e.19)
                   :E (v31 / label~e.20)
                   :C (v32 / label~e.21)))
    :L (v5 / label~e.22)
    :H (v6 / label
           :P (v16 / label~e.23)
           :A (v17 / label~e.24)
           :D (v18 / label~e.25)
           :A (v19 / label
                   :R (v33 / label~e.26)
                   :C (v34 / label~e.27))
           :A v20))
