# ::id 25705019
# ::tok Ich bemerkte deutlich einen hohen Berg , der zwischen den beiden Golfen den Ras-Mohammed beherrschte .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.1 4-1.1.4.2 5-1.1.4.3 7-1.1.4.4.2 8-1.1.4.4.3.1 9-1.1.4.4.3.2 10-1.1.4.4.3.3 11-1.1.4.4.3.4 12-1.1.4.4.4.1 13-1.1.4.4.4.2 14-1.1.4.4.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :S (v4 / label~e.1)
           :D (v5 / label~e.2)
           :A (v6 / label
                  :E (v7 / label~e.3)
                  :E (v8 / label~e.4)
                  :C (v9 / label~e.5)
                  :E (v10 / label
                          :A v9
                          :R (v11 / label~e.7)
                          :A (v12 / label
                                  :R (v15 / label~e.8)
                                  :E (v16 / label~e.9)
                                  :E (v17 / label~e.10)
                                  :C (v18 / label~e.11))
                          :A (v13 / label
                                  :E (v19 / label~e.12)
                                  :C (v20 / label~e.13))
                          :S (v14 / label~e.14)))))
