# ::id 25812010
# ::tok Wir wollen Sie begleiten « , sagte ich , und wir gingen in Gesellschaft von Kapitän Nemo zur Mittelstiege .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 3-1.1.1.4 6-1.1.2 7-1.1.3 9-1.2 10-1.3.2 11-1.3.3 12-1.3.4.1.1 13-1.3.4.1.2 14-1.3.4.2.1 15-1.3.4.2.2 16-1.3.4.2.3 17-1.3.1.1 18-1.3.1.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :A (v12 / label~e.0)
                  :D (v13 / label~e.1)
                  :A (v14 / label~e.2)
                  :P (v15 / label~e.3))
           :P (v6 / label~e.6)
           :A (v7 / label~e.7))
    :L (v3 / label~e.9)
    :H (v4 / label
           :A (v8 / label
                  :R (v16 / label~e.17)
                  :C (v17 / label~e.18))
           :A (v9 / label~e.10)
           :P (v10 / label~e.11)
           :A (v11 / label
                   :S (v18 / label
                           :R (v20 / label~e.12)
                           :C (v21 / label~e.13))
                   :A (v19 / label
                           :R (v22 / label~e.14)
                           :E (v23 / label~e.15)
                           :C (v24 / label~e.16))
                   :A v9)))
