# ::id 25842015
# ::tok Hierhin war die Nautilus von ihrem Kapitän  ohne oder vielleicht mit Absicht  geleitet worden .
# ::alignments 0-1.1.7 2-1.1.9.1 3-1.1.9.2 4-1.1.10.1 5-1.1.10.2 6-1.1.10.3 8-1.1.11.1 9-1.1.11.2 10-1.1.11.3.1 11-1.1.11.3.2 12-1.1.1 14-1.1.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.12)
           :P (v4 / label~e.14)
           :A (v5 / label~e.0)
           :A (v6 / label
                  :E (v9 / label~e.2)
                  :C (v10 / label~e.3))
           :A (v7 / label
                  :R (v11 / label~e.4)
                  :E (v12 / label~e.5)
                  :C (v13 / label~e.6))
           :D (v8 / label
                  :C (v14 / label~e.8)
                  :N (v15 / label~e.9)
                  :C (v16 / label
                          :E (v17 / label~e.10)
                          :C (v18 / label~e.11)))))
