# ::id 25756011
# ::tok Wie ? Ned « , erwiderte ich , » Sie haben immer noch Ihre alten Fischer gedanken ? « »
# ::alignments 0-1.1.5.1 2-1.1.5.2.1 5-1.1.6 6-1.1.7 9-1.1.5.2.2 11-1.1.5.2.4 12-1.1.5.2.4 14-1.1.5.2.6 15-1.1.5.2.7 16-1.1.5.2.8
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :H (v6 / label~e.0)
                  :H (v7 / label
                         :G (v8 / label~e.2)
                         :A (v9 / label~e.9)
                         :D (v10 / label~e.11,12)
                         :T (v11 / label~e.14)
                         :A (v12 / label~e.15)
                         :S (v13 / label~e.16)))
           :P (v4 / label~e.5)
           :A (v5 / label~e.6)))
