# ::id 25621006
# ::tok Er war ein dem Kerker entwischter Gefangener , und er dachte gar nicht daran , dass er wieder dorthin zurückkehren müsse . »
# ::alignments 0-1.1.1 1-1.1.2 4-1.1.3.2.1.2 5-1.1.3.2.2 6-1.1.3.2.3 8-1.2 9-1.3.3 10-1.3.4 11-1.3.1.1 12-1.3.1.2 13-1.3.2.1 15-1.3.2.2.1 16-1.3.2.2.2 17-1.3.2.2.3 18-1.3.2.2.4 19-1.3.2.2.5 20-1.3.2.2.6
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :S (v6 / label~e.1)
           :A (v7 / label
                  :C (v12 / label
                          :A (v18 / label
                                  :C (v21 / label~e.6)))
                  :E (v13 / label
                          :A (v19 / label
                                  :C (v28 / label~e.4))
                          :P (v20 / label~e.5)
                          :A v21)))
    :L (v3 / label~e.8)
    :H (v4 / label
           :D (v8 / label
                  :E (v14 / label~e.11)
                  :C (v15 / label~e.12))
           :A (v9 / label
                  :C (v16 / label~e.13)
                  :E (v17 / label
                          :R (v22 / label~e.15)
                          :A (v23 / label~e.16)
                          :D (v24 / label~e.17)
                          :A (v25 / label~e.18)
                          :P (v26 / label~e.19)
                          :D (v27 / label~e.20)))
           :A (v10 / label~e.9)
           :P (v11 / label~e.10)))
