# ::id 25765002
# ::tok Als um Mittag die Sonne einen Augenblick zum Vorschein kam , konnte Kapitän Nemo eine ziemlich genaue Aufnahme machen , wonach wir uns unter 31° 30 ? Länge und 67° 69 ? südlicher Breite befanden .
# ::alignments 0-1.1 1-1.2.1.1 2-1.2.1.2 3-1.2.2.1 4-1.2.2.2 5-1.2.3.1 6-1.2.3.2 7-1.2.4.1 8-1.2.4.2 11-1.3.3 12-1.3.4.1 13-1.3.4.2 14-1.3.5.2 15-1.3.5.3.1 16-1.3.5.3.2 17-1.3.5.4 18-1.3.1 20-1.3.5.1.1 21-1.3.5.1.2 22-1.3.5.1.3 23-1.3.5.1.4.1 24-1.3.5.1.4.2.1 25-1.3.5.1.4.2.1 27-1.3.5.1.4.2.2 28-1.3.5.1.4.3 29-1.3.5.1.4.4.1 30-1.3.5.1.4.4.1 32-1.3.5.1.4.4.2 33-1.3.5.1.4.4.3 34-1.3.5.1.3
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :T (v5 / label
                  :R (v13 / label~e.1)
                  :C (v14 / label~e.2))
           :A (v6 / label
                  :E (v15 / label~e.3)
                  :C (v16 / label~e.4))
           :T (v7 / label
                  :E (v17 / label~e.5)
                  :C (v18 / label~e.6))
           :P (v8 / label
                  :R (v19 / label~e.7)
                  :C (v20 / label~e.8)))
    :H (v4 / label
           :P (v9 / label~e.18)
           :D (v10 / label~e.11)
           :A (v11 / label
                   :E (v21 / label~e.12)
                   :C (v22 / label~e.13))
           :A (v12 / label
                   :E (v23 / label
                           :R (v27 / label~e.20)
                           :A (v28 / label~e.21)
                           :S (v29 / label~e.22,34)
                           :A (v30 / label
                                   :R (v33 / label~e.23)
                                   :C (v34 / label
                                           :E (v37 / label~e.24,25)
                                           :C (v38 / label~e.27))
                                   :N (v35 / label~e.28)
                                   :C (v36 / label
                                           :E (v39 / label~e.29,30)
                                           :E (v40 / label~e.32)
                                           :C (v41 / label~e.33)))
                           :A (v26 / label~e.17))
                   :E (v24 / label~e.14)
                   :E (v25 / label
                           :E (v31 / label~e.15)
                           :C (v32 / label~e.16))
                   :C v26)))
