# ::id 25666013
# ::tok Aber unter diesen Verhältnissen war ihre Abnutzung fast unmerklich .
# ::alignments 0-1.1 1-1.2.1.1 2-1.2.1.2 3-1.2.1.3 5-1.2.3.1 6-1.2.3.2 7-1.2.4 8-1.2.5
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v4 / label
                  :R (v8 / label~e.1)
                  :E (v9 / label~e.2)
                  :C (v10 / label~e.3))
           :P (v5 / label
                  :E (v11 / label~e.5)
                  :C (v12 / label~e.6))
           :D (v6 / label~e.7)
           :D (v7 / label~e.8)))
