# ::id 25728012
# ::tok Für ihn allein hatte Amerika diese reichen Schätze gesendet .
# ::alignments 0-1.1.2.1 1-1.1.2.2 2-1.1.2.3 4-1.1.4 5-1.1.5.3 6-1.1.5.1 7-1.1.5.2 8-1.1.6
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :R (v7 / label~e.0)
                  :C (v8 / label~e.1)
                  :E (v9 / label~e.2))
           :A (v4 / label~e.4)
           :A (v5 / label
                  :E (v10 / label~e.6)
                  :C (v11 / label~e.7)
                  :E (v12 / label~e.5))
           :P (v6 / label~e.8)))
