# ::id 25776008
# ::tok 2 Meilen weiter waren wir durch ein Vorgebirge gehemmt , das die Bucht gegen die Süd winde schützte .
# ::alignments 0-1.1.2.1 1-1.1.2.2 2-1.1.2.3 4-1.1.4 5-1.1.5.1 6-1.1.5.2 7-1.1.5.3 8-1.1.6 10-1.1.5.4.2 11-1.1.5.4.3.1 12-1.1.5.4.3.2 13-1.1.5.4.4.1 14-1.1.5.4.4.2 15-1.1.5.4.4.3 16-1.1.5.4.4.4 17-1.1.5.4.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label~e.0)
                  :C (v8 / label~e.1)
                  :E (v9 / label~e.2))
           :A (v4 / label~e.4)
           :A (v5 / label
                  :R (v10 / label~e.5)
                  :E (v11 / label~e.6)
                  :C (v12 / label~e.7)
                  :E (v13 / label
                          :A v12
                          :R (v14 / label~e.10)
                          :A (v15 / label
                                  :E (v18 / label~e.11)
                                  :C (v19 / label~e.12))
                          :A (v16 / label
                                  :R (v20 / label~e.13)
                                  :E (v21 / label~e.14)
                                  :E (v22 / label~e.15)
                                  :C (v23 / label~e.16))
                          :P (v17 / label~e.17)))
           :S (v6 / label~e.8)))
