# ::id 25692002
# ::tok Aber es war nur ein Gesicht meiner Phantasie , denn die Nautilus tauchte bald unter die dunkeln Wellen dieser Gegenden .
# ::alignments 0-1.1 2-1.2.2 3-1.2.3 4-1.2.4.2 5-1.2.4.3 6-1.2.4.1.1 7-1.2.4.1.2 9-1.3 10-1.4.3.1 11-1.4.3.2 12-1.4.4 13-1.4.1 14-1.4.2.1 15-1.4.2.3 16-1.4.2.4 17-1.4.2.5 18-1.4.2.2.1 19-1.4.2.2.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :S (v6 / label~e.2)
           :D (v7 / label~e.3)
           :A (v8 / label
                  :E (v13 / label
                          :R (v23 / label~e.6)
                          :C (v24 / label~e.7))
                  :E (v14 / label~e.4)
                  :C (v15 / label~e.5)))
    :L (v4 / label~e.9)
    :H (v5 / label
           :D (v9 / label~e.13)
           :A (v10 / label
                   :R (v16 / label~e.14)
                   :E (v17 / label
                           :R (v25 / label~e.18)
                           :C (v26 / label~e.19))
                   :E (v18 / label~e.15)
                   :E (v19 / label~e.16)
                   :C (v20 / label~e.17))
           :A (v11 / label
                   :E (v21 / label~e.10)
                   :C (v22 / label~e.11))
           :P (v12 / label~e.12)))
