# ::id 25843009
# ::tok Die Verkehrsmittel zwischen dem nördlichen Norwegen und dem Süden sind spärlich !
# ::alignments 0-1.1.2.1 1-1.1.2.2 2-1.1.3.3 3-1.1.3.4.1 4-1.1.3.4.2 5-1.1.3.4.3 6-1.1.3.1 7-1.1.3.2.1 8-1.1.3.2.2 10-1.1.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v6 / label~e.0)
                  :C (v7 / label~e.1))
           :A (v4 / label
                  :N (v8 / label~e.6)
                  :C (v9 / label
                         :E (v12 / label~e.7)
                         :C (v13 / label~e.8))
                  :R (v10 / label~e.2)
                  :C (v11 / label
                          :E (v14 / label~e.3)
                          :E (v15 / label~e.4)
                          :C (v16 / label~e.5)))
           :S (v5 / label~e.10)))
