# ::id 25512001
# ::tok Aber wie kommen Sie wieder an Bord zurück ? « »
# ::alignments 0-1.1.3.2 1-1.1.3.1.1 2-1.1.3.1.2 3-1.1.3.1.3 4-1.1.3.1.4 5-1.1.3.1.5.1 6-1.1.3.1.5.2 7-1.1.3.1.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v3 / label)
           :A (v4 / label)
           :A (v5 / label
                  :H (v6 / label
                         :D (v8 / label~e.1)
                         :P (v9 / label~e.2,7)
                         :A (v10 / label~e.3)
                         :D (v11 / label~e.4)
                         :A (v12 / label
                                 :R (v13 / label~e.5)
                                 :C (v14 / label~e.6)))
                  :L (v7 / label~e.0))))
