# ::id 25704011
# ::tok Das Boot folgte , von kräftigen Armen der Ruderer gefördert , ihm eilig auf der Spur .
# ::alignments 0-1.1.1.1 1-1.2.1 2-1.1.2 4-1.2.2.4 5-1.2.2.1 6-1.2.2.2 7-1.2.2.3.1 8-1.2.2.3.2 9-1.2.3 11-1.1.3 12-1.1.4 13-1.1.5.1 14-1.1.5.2 15-1.1.5.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v4 / label
                  :E (v12 / label~e.0)
                  :C (v9 / label~e.1))
           :P (v5 / label~e.2)
           :A (v6 / label~e.11)
           :D (v7 / label~e.12)
           :A (v8 / label
                  :R (v13 / label~e.13)
                  :E (v14 / label~e.14)
                  :C (v15 / label~e.15)))
    :H (v3 / label
           :A v9
           :A (v10 / label
                   :E (v16 / label~e.5)
                   :C (v17 / label~e.6)
                   :E (v18 / label
                           :R (v20 / label~e.7)
                           :C (v21 / label~e.8))
                   :R (v19 / label~e.4))
           :P (v11 / label~e.9)))
