# ::id 25615021
# ::tok Am 2 . Januar hatten wir 11.340 Meilen seit unserer Abfahrt aus den Gewässern Japans zurückgelegt .
# ::alignments 0-1.1.2.1 1-1.1.2.2 3-1.1.2.2 5-1.1.4 6-1.1.5 7-1.1.5 8-1.1.6.1 9-1.1.6.2.1 10-1.1.6.2.2 11-1.1.6.3.1 12-1.1.6.3.3 13-1.1.6.3.4 14-1.1.6.3.2 15-1.1.7
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v3 / label
                  :E (v8 / label~e.0)
                  :C (v9 / label~e.1,3))
           :A (v4 / label~e.5)
           :A (v5 / label~e.6,7)
           :A (v6 / label
                  :D (v10 / label~e.8)
                  :P (v11 / label
                          :E (v13 / label~e.9)
                          :C (v14 / label~e.10))
                  :A (v12 / label
                          :R (v15 / label~e.11)
                          :E (v16 / label~e.14)
                          :E (v17 / label~e.12)
                          :C (v18 / label~e.13)))
           :P (v7 / label~e.15)))
