# ::id 25630007
# ::tok Sehr rar , wackerer Kamerad , und zudem sehr schwer lebendig zu fangen . Und selbst tot sind diese Vögel noch ein wichtiger Handels artikel . Darum sind auch die Eingeborenen auf den Gedanken gekommen , solche Vögel zu fabrizieren , wie man Perlen oder Diamanten nachmacht . « »
# ::alignments 0-1.1.3.14.2 1-1.1.3.14.3 3-1.1.3.14.4.1.2 4-1.1.3.14.4.2.1 6-1.1.3.1 7-1.1.3.2 8-1.1.3.3.2.1 9-1.1.3.3.2.2 10-1.1.3.3.3.2 12-1.1.3.3.5 14-1.1.3.4 15-1.1.3.5.2 16-1.1.3.5.3 17-1.1.3.6.1 18-1.1.3.6.2.1 19-1.1.3.5.1 20-1.1.3.6.3 22-1.1.3.6.4.2.2 23-1.1.3.6.4.3.2 24-1.1.3.6.4.4 26-1.1.3.7 30-1.1.3.8.6.4 31-1.1.3.8.4.1 33-1.1.3.8.4.3 34-1.1.3.8.5 36-1.1.3.8.6.1.1 37-1.1.3.8.6.1.2 39-1.1.3.8.6.3 41-1.1.3.9.1 42-1.1.3.9.2 43-1.1.3.9.3.1 44-1.1.3.9.3.2 45-1.1.3.9.3.3 46-1.1.3.9.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v3 / label)
           :A (v4 / label)
           :A (v5 / label
                  :L (v6 / label~e.6)
                  :L (v7 / label~e.7)
                  :H (v8 / label
                         :A (v16 / label)
                         :D (v17 / label
                                 :E (v39 / label~e.8)
                                 :C (v40 / label~e.9))
                         :A (v18 / label
                                 :A (v41 / label)
                                 :S (v42 / label~e.10))
                         :P (v19 / label~e.12))
                  :L (v9 / label~e.14)
                  :H (v10 / label
                          :A (v20 / label~e.19)
                          :D (v21 / label~e.15)
                          :S (v22 / label~e.16))
                  :H (v11 / label
                          :S (v23 / label~e.17)
                          :A (v24 / label
                                  :E (v43 / label~e.18)
                                  :C v20)
                          :D (v25 / label~e.20)
                          :A (v26 / label
                                  :E (v44 / label
                                          :A (v46 / label~e.24)
                                          :S (v58 / label~e.22))
                                  :E (v45 / label
                                          :A v46
                                          :P (v59 / label~e.23))
                                  :C v46))
                  :L (v12 / label~e.26)
                  :H (v13 / label
                          :A (v27 / label
                                  :A (v47 / label
                                          :C (v52 / label~e.30)))
                          :P (v28 / label
                                  :R (v48 / label~e.31)
                                  :C (v49 / label~e.33))
                          :D (v29 / label~e.34)
                          :A (v30 / label
                                  :A (v50 / label
                                          :E (v60 / label~e.36)
                                          :C (v61 / label~e.37))
                                  :P (v51 / label~e.39)
                                  :A v52))
                  :H (v14 / label
                          :D (v31 / label~e.41)
                          :A (v32 / label~e.42)
                          :A (v33 / label
                                  :C (v53 / label~e.43)
                                  :N (v54 / label~e.44)
                                  :C (v55 / label~e.45))
                          :P (v34 / label~e.46))
                  :H (v15 / label
                          :A (v35 / label)
                          :D (v36 / label~e.0)
                          :S (v37 / label~e.1)
                          :G (v38 / label
                                  :E (v56 / label
                                          :A (v57 / label
                                                  :A (v63 / label~e.4))
                                          :S (v62 / label~e.3))
                                  :C v57)))))
