# ::id 25839012
# ::tok Besser war , nicht mehr vor sein Angesicht zu kommen .
# ::alignments 0-1.1.1 3-1.1.3.1.1 4-1.1.3.1.2 5-1.1.3.2.1 6-1.1.3.2.2 7-1.1.3.2.3 9-1.1.3.4
(v1 / label
    :H (v2 / label
           :S (v3 / label~e.0)
           :A (v4 / label
                  :D (v5 / label
                         :C (v8 / label~e.3)
                         :E (v9 / label~e.4))
                  :A (v6 / label
                         :R (v10 / label~e.5)
                         :E (v11 / label~e.6)
                         :C (v12 / label~e.7))
                  :P (v7 / label~e.9))))
