# ::id 25817012
# ::tok Ferner die Absonderung von Kapitän Nemo , sein veränderter Humor , besonders seit dem Kampf mit den Ungeheuern , seine Schweigsamkeit , alles ließ mich die Dinge in ganz anderem Licht sehen .
# ::alignments 0-1.1.1 1-1.1.2.1 2-1.1.2.2 3-1.1.3.1 4-1.1.3.2 5-1.3.2 7-1.2.1.1 8-1.2.2 9-1.2.1.2 11-1.2.3.1 12-1.2.3.2 13-1.2.3.3.1 14-1.2.3.3.2 15-1.2.3.4.1 16-1.2.3.4.2 17-1.2.3.4.3 19-1.3.1.1 20-1.3.1.2 22-1.4.1 23-1.4.2 24-1.4.3 25-1.4.4.1 26-1.4.4.2 27-1.4.5.1 28-1.4.5.2 29-1.4.5.3 30-1.4.5.4 31-1.4.6
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v6 / label~e.0)
           :P (v7 / label
                  :E (v20 / label~e.1)
                  :C (v21 / label~e.2))
           :A (v8 / label
                  :R (v22 / label~e.3)
                  :E (v23 / label~e.4)
                  :C (v13 / label~e.5)))
    :H (v3 / label
           :A (v9 / label
                  :E (v24 / label~e.7)
                  :C (v25 / label~e.9))
           :P (v10 / label~e.8)
           :A (v11 / label
                   :D (v26 / label~e.11)
                   :D (v27 / label~e.12)
                   :P (v28 / label
                           :E (v38 / label~e.13)
                           :C (v39 / label~e.14))
                   :A (v29 / label
                           :R (v40 / label~e.15)
                           :E (v41 / label~e.16)
                           :C (v42 / label~e.17))))
    :H (v4 / label
           :S (v12 / label
                   :E (v30 / label~e.19)
                   :C (v31 / label~e.20))
           :A v13)
    :H (v5 / label
           :A (v14 / label~e.22)
           :D (v15 / label~e.23)
           :A (v16 / label~e.24)
           :A (v17 / label
                   :E (v32 / label~e.25)
                   :C (v33 / label~e.26))
           :A (v18 / label
                   :R (v34 / label~e.27)
                   :E (v35 / label~e.28)
                   :E (v36 / label~e.29)
                   :C (v37 / label~e.30))
           :P (v19 / label~e.31)))
