# ::id 25614012
# ::tok »Wahrhaftig« , erwiderte Conseil , »ich weiß meinem Herrn nicht darauf zu antworten . Zuverlässig erleben wir merkwürdige Dinge , und seit 2 Monaten hatten wir nicht die Zeit , uns zu langweilen . Das letztere Wunder ist stets das staunenswertere , und wenn diese Steigerung so fortdauert , weiß ich nicht , wie dies endigen wird . Ich bin der Meinung , wir werden eine solche Gelegenheit nie wieder bekommen.«
# ::alignments 0-1.1.1.1.1 2-1.1.2 3-1.1.3 5-1.1.1.1.2 6-1.1.1.1.3 7-1.1.1.1.4.1 8-1.1.1.1.4.2 9-1.1.1.1.5 10-1.1.1.1.6 12-1.1.1.1.8 14-1.1.1.2.1 15-1.1.1.2.2 16-1.1.1.2.3 17-1.1.1.2.4.1 18-1.1.1.2.4.2 20-1.1.1.3 21-1.1.1.4.1.1 22-1.1.1.4.1.2 23-1.1.1.4.1.2 24-1.1.1.4.2 25-1.1.1.4.3 26-1.1.1.4.4 27-1.1.1.4.5.1 28-1.1.1.4.5.2 30-1.1.1.4.5.3.3 32-1.1.1.4.5.3.5 34-1.1.1.5.1.1 35-1.1.1.5.1.2 36-1.1.1.5.1.3 38-1.1.1.5.3 39-1.1.1.5.4.1 40-1.1.1.5.4.2 42-1.1.1.6 43-1.1.1.7 44-1.1.1.8.1.1 45-1.1.1.8.1.2 46-1.1.1.8.2 47-1.1.1.8.3 49-1.1.1.9.1 50-1.1.1.9.2 51-1.1.1.9.3 53-1.1.1.9.4.1 54-1.1.1.9.4.2 55-1.1.1.9.4.3 58-1.1.1.10.1 60-1.1.1.10.3.1 61-1.1.1.10.3.2 63-1.1.1.10.4.1 65-1.1.1.10.4.3.1 66-1.1.1.10.4.3.2 67-1.1.1.10.4.3.3 68-1.1.1.10.4.4.1 69-1.1.1.10.4.4.2 70-1.1.1.10.4.5
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :H (v6 / label
                         :D (v16 / label~e.0)
                         :A (v17 / label~e.5)
                         :D (v18 / label~e.6)
                         :A (v19 / label
                                 :E (v45 / label~e.7)
                                 :C (v46 / label~e.8))
                         :D (v20 / label~e.9)
                         :A (v21 / label~e.10)
                         :P (v22 / label~e.12))
                  :H (v7 / label
                         :D (v23 / label~e.14)
                         :P (v24 / label~e.15)
                         :A (v25 / label~e.16)
                         :A (v26 / label
                                 :E (v47 / label~e.17)
                                 :C (v48 / label~e.18)))
                  :L (v8 / label~e.20)
                  :H (v9 / label
                         :T (v27 / label
                                 :E (v49 / label~e.21)
                                 :C (v50 / label~e.22,23))
                         :S (v28 / label~e.24)
                         :A (v29 / label~e.25)
                         :D (v30 / label~e.26)
                         :A (v31 / label
                                 :E (v51 / label~e.27)
                                 :C (v52 / label~e.28)
                                 :E (v53 / label
                                         :A v29
                                         :A v52
                                         :A (v70 / label~e.30)
                                         :P (v71 / label~e.32))))
                  :H (v10 / label
                          :A (v32 / label
                                  :E (v54 / label~e.34)
                                  :E (v55 / label~e.35)
                                  :C (v56 / label~e.36))
                          :D (v33 / label~e.38)
                          :S (v34 / label
                                  :E (v57 / label~e.39)
                                  :C (v58 / label~e.40)))
                  :L (v11 / label~e.42)
                  :L (v12 / label~e.43)
                  :H (v13 / label
                          :A (v35 / label
                                  :E (v59 / label~e.44)
                                  :C (v60 / label~e.45))
                          :D (v36 / label~e.46)
                          :S (v37 / label~e.47))
                  :H (v14 / label
                          :S (v38 / label~e.49)
                          :A (v39 / label~e.50)
                          :D (v40 / label~e.51)
                          :A (v41 / label
                                  :D (v61 / label~e.53)
                                  :A (v62 / label~e.54)
                                  :P (v63 / label~e.55)))
                  :H (v15 / label
                          :A (v42 / label~e.58)
                          :S (v43 / label
                                  :R (v64 / label~e.60)
                                  :C (v65 / label~e.61))
                          :A (v44 / label
                                  :A (v66 / label~e.63)
                                  :A (v67 / label
                                          :E (v72 / label~e.65)
                                          :E (v73 / label~e.66)
                                          :C (v74 / label~e.67))
                                  :D (v68 / label
                                          :E (v75 / label~e.68)
                                          :C (v76 / label~e.69))
                                  :P (v69 / label~e.70))))
           :P (v4 / label~e.2)
           :A (v5 / label~e.3)))
