# ::id 25528004
# ::tok Hab' keinen Begriff davon « , erwiderte der Kanadier . »
# ::alignments 1-1.1.3.1.3 2-1.1.3.1.4 3-1.1.3.1.5 6-1.1.4 7-1.1.5.1 8-1.1.5.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :H (v6 / label
                         :A (v9 / label)
                         :D (v10 / label~e.1)
                         :S (v11 / label~e.2)
                         :A (v12 / label~e.3)))
           :P (v4 / label~e.6)
           :A (v5 / label
                  :E (v7 / label~e.7)
                  :C (v8 / label~e.8))))
