# ::id 25757004
# ::tok Weil ich also « , fuhr der Kanadier fort , » niemals in diesen Gegenden gefischt habe , kenne ich nicht die da hausenden Walfische ? « »
# ::alignments 0-1.1.5.1 1-1.1.5.2.1 5-1.1.6 7-1.1.7.2.1 8-1.1.6 11-1.1.5.2.3 12-1.1.5.2.4.1 13-1.1.5.2.4.2 14-1.1.5.2.4.3 15-1.1.5.2.5 18-1.1.5.3.1 19-1.1.5.3.2 20-1.1.5.3.3 22-1.1.5.3.4.2.2 23-1.1.5.3.4.2.3 24-1.1.5.3.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :L (v6 / label~e.0)
                  :H (v7 / label
                         :A (v10 / label~e.1)
                         :D (v11 / label~e.11)
                         :A (v12 / label
                                 :R (v19 / label~e.12)
                                 :E (v20 / label~e.13)
                                 :C (v21 / label~e.14))
                         :P (v13 / label~e.15))
                  :H (v8 / label
                         :P (v14 / label~e.18)
                         :A (v15 / label~e.19)
                         :D (v16 / label~e.20)
                         :A (v17 / label
                                 :E (v22 / label
                                         :A (v23 / label~e.24)
                                         :D (v24 / label~e.22)
                                         :S (v25 / label~e.23))
                                 :C v23)))
           :P (v4 / label~e.5,8)
           :A (v5 / label
                  :C (v9 / label
                         :A (v18 / label~e.7)))))
