# ::id 25829031
# ::tok Sagen Sie mir , Ned , können Sie erkennen , welcher Nation das Schiff angehört ? «
# ::alignments 0-1.1.3.6 2-1.1.3.1 4-1.1.3.2 6-1.1.3.3.1 7-1.1.3.3.2 8-1.1.3.3.3 10-1.1.3.3.4.1.1 11-1.1.3.3.4.1.2 12-1.1.3.3.4.2.1 13-1.1.3.3.4.2.2 14-1.1.3.3.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v3 / label)
           :A (v4 / label)
           :A (v5 / label
                  :A (v6 / label~e.2)
                  :G (v7 / label~e.4)
                  :A (v8 / label
                         :D (v10 / label~e.6)
                         :A (v11 / label~e.7)
                         :P (v12 / label~e.8)
                         :A (v13 / label
                                 :A (v14 / label
                                         :E (v17 / label~e.10)
                                         :C (v18 / label~e.11))
                                 :A (v15 / label
                                         :E (v19 / label~e.12)
                                         :C (v20 / label~e.13))
                                 :S (v16 / label~e.14)))
                  :P (v9 / label~e.0))))
