# ::id 25840006
# ::tok Bei jeder Bewegung kam es mir vor , er werde zu mir treten und mich fragen , weshalb ich fliehen wollte !
# ::alignments 0-1.1.2.1 1-1.1.2.2 2-1.1.2.3 3-1.1.3 5-1.1.3 6-1.1.3 8-1.1.5.2.4 10-1.1.5.3.3.1 11-1.1.5.3.3.2 12-1.1.5.3.4 13-1.1.5.1 14-1.1.5.2.1 15-1.1.5.2.2 17-1.1.5.2.3.1 18-1.1.5.2.3.2 19-1.1.5.2.3.3 20-1.1.5.2.3.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :R (v6 / label~e.0)
                  :E (v7 / label~e.1)
                  :C (v8 / label~e.2))
           :S (v4 / label~e.3,5,6)
           :A (v5 / label
                  :L (v9 / label~e.13)
                  :H (v10 / label
                          :A (v12 / label~e.14)
                          :P (v13 / label~e.15)
                          :A (v14 / label
                                  :A (v18 / label~e.17)
                                  :A (v19 / label~e.18)
                                  :P (v20 / label~e.19)
                                  :D (v21 / label~e.20))
                          :A (v15 / label~e.8))
                  :H (v11 / label
                          :A v15
                          :A (v16 / label
                                  :R (v22 / label~e.10)
                                  :C (v23 / label~e.11))
                          :P (v17 / label~e.12)))))
