# ::id 25755011
# ::tok » Aber seien Sie nur versichert « , fügte ich bei , » daß wir , Passagiere , Matrosen oder Offiziere , nicht ein Zehntel dieser Zahl ausmachen . «
# ::alignments 1-1.1.1.1 3-1.1.1.2.2 4-1.1.1.2.3 5-1.1.1.2.4 8-1.1.2 9-1.1.3 10-1.1.2 13-1.1.1.2.5.1 14-1.1.1.2.5.2.1 16-1.1.1.2.5.2.2.1 18-1.1.1.2.5.2.2.2 19-1.1.1.2.5.2.2.3 20-1.1.1.2.5.2.2.4 22-1.1.1.2.5.3 23-1.1.1.2.5.4.1 24-1.1.1.2.5.4.2 25-1.1.1.2.5.4.3.1 26-1.1.1.2.5.4.3.2 27-1.1.1.2.5.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :L (v6 / label~e.1)
                  :H (v7 / label
                         :A (v8 / label~e.3)
                         :D (v9 / label~e.4)
                         :S (v10 / label~e.5)
                         :A (v11 / label
                                 :R (v12 / label~e.13)
                                 :A (v13 / label
                                         :C (v17 / label~e.14)
                                         :E (v18 / label
                                                 :C (v22 / label~e.16)
                                                 :C (v23 / label~e.18)
                                                 :N (v24 / label~e.19)
                                                 :C (v25 / label~e.20)))
                                 :D (v14 / label~e.22)
                                 :A (v15 / label
                                         :E (v19 / label~e.23)
                                         :C (v20 / label~e.24)
                                         :E (v21 / label
                                                 :R (v26 / label~e.25)
                                                 :C (v27 / label~e.26)))
                                 :S (v16 / label~e.27))))
           :P (v4 / label~e.8,10)
           :A (v5 / label~e.9)))
