# ::id 25420000
# ::tok Bei meiner Ankunft zu New York erwiesen mir manche Männer die Ehre , mich über die fragliche Erscheinung um meine Ansicht zu ersuchen .
# ::alignments 0-1.1 1-1.2.1 2-1.2.2 3-1.2.3.1 4-1.2.3.2 5-1.2.3.2 6-1.3.2 7-1.3.3 8-1.3.4.1 9-1.3.4.2 10-1.3.2 11-1.3.2 13-1.3.5.1 14-1.3.5.2.1 16-1.3.5.2.3 17-1.3.5.2.2.2 18-1.3.5.3.1 19-1.3.5.3.2 20-1.3.5.3.3 22-1.3.5.5
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v5 / label~e.1)
           :P (v6 / label~e.2)
           :A (v7 / label
                  :R (v12 / label~e.3)
                  :C (v13 / label~e.4,5)))
    :H (v4 / label
           :P (v8 / label~e.6,10,11)
           :A (v9 / label~e.7)
           :A (v10 / label
                   :Q (v14 / label~e.8)
                   :C (v15 / label~e.9))
           :A (v11 / label
                   :A (v16 / label~e.13)
                   :A (v17 / label
                           :R (v20 / label~e.14)
                           :P (v21 / label
                                   :C (v26 / label~e.17))
                           :D (v22 / label~e.16))
                   :A (v18 / label
                           :R (v23 / label~e.18)
                           :A (v24 / label~e.19)
                           :S (v25 / label~e.20))
                   :P (v19 / label~e.22))))
