# ::id 25631001
# ::tok Darauf wurde die Jagd fortgesetzt , bei der Ned und Conseil noch Ausgezeichnetes leisten sollten .
# ::alignments 0-1.1 2-1.2.3.2 3-1.2.3.3 4-1.2.4 6-1.2.3.1.1 7-1.2.3.1.2 8-1.2.3.1.3.1 9-1.2.3.1.3.2 10-1.2.3.1.3.3 11-1.2.3.1.4 12-1.2.3.1.5 13-1.2.3.1.6 14-1.2.3.1.7
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v4 / label
                  :E (v6 / label
                         :R (v9 / label~e.6)
                         :R (v10 / label~e.7)
                         :A (v11 / label
                                 :C (v16 / label~e.8)
                                 :N (v17 / label~e.9)
                                 :C (v18 / label~e.10))
                         :D (v12 / label~e.11)
                         :A (v13 / label~e.12)
                         :P (v14 / label~e.13)
                         :D (v15 / label~e.14))
                  :E (v7 / label~e.2)
                  :C (v8 / label~e.3))
           :P (v5 / label~e.4)))
