# ::id 25528024
# ::tok »Bei einer sechsten Ordnung endlich ist der Kieferknochen an der Seite festgeheftet und die Gaumenwölbung durch eine Naht mit dem Schädel eingezahnt , so daß sie unbeweglich wird .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 3-1.1.1.4 4-1.1.2 6-1.1.4.1 7-1.1.4.2 8-1.1.5.1 9-1.1.5.2 10-1.1.5.3 11-1.1.6 12-1.2 13-1.3.1.1 14-1.3.1.2 15-1.3.2.1 16-1.3.2.2 17-1.3.2.3 18-1.3.3.1 19-1.3.3.2 20-1.3.3.3 21-1.3.4 23-1.4 24-1.4 25-1.5.1 26-1.5.2
(v1 / label
    :H (v2 / label
           :A (v7 / label
                  :R (v18 / label~e.0)
                  :E (v19 / label~e.1)
                  :E (v20 / label~e.2)
                  :C (v21 / label~e.3))
           :D (v8 / label~e.4)
           :A (v9 / label
                  :E (v22 / label~e.6)
                  :C (v23 / label~e.7))
           :A (v10 / label
                   :R (v24 / label~e.8)
                   :E (v25 / label~e.9)
                   :C (v26 / label~e.10))
           :S (v11 / label~e.11))
    :L (v3 / label~e.12)
    :H (v4 / label
           :A (v12 / label
                   :E (v27 / label~e.13)
                   :C (v28 / label~e.14))
           :A (v13 / label
                   :R (v29 / label~e.15)
                   :E (v30 / label~e.16)
                   :C (v31 / label~e.17))
           :A (v14 / label
                   :R (v32 / label~e.18)
                   :E (v33 / label~e.19)
                   :C (v34 / label~e.20))
           :S (v15 / label~e.21))
    :L (v5 / label~e.23,24)
    :H (v6 / label
           :A (v16 / label~e.25)
           :S (v17 / label~e.26)))
