# ::id 25697014
# ::tok »Befindet sich ein wenig oberhalb Suez in dem Arm , der früher , als das Rote Meer sich bis zu den Bitteren Seen erstreckte , eine tiefe Meer lache bildete . Ich glaube wohl , daß man durch Nachgrabungen in diesem Sande eine große Menge Waffen und Instrumente ägyptischen Ursprungs zutage fördern würde.«
# ::alignments 0-1.1.3.1.1 1-1.1.3.1.1 2-1.1.3.1.2 3-1.1.3.1.2 4-1.1.3.1.3.1 5-1.1.3.1.3.2 6-1.1.3.1.4.3 7-1.1.3.1.4.4 8-1.1.3.1.4.5 10-1.1.3.1.4.1.1.1 11-1.1.3.1.4.1.1.2 13-1.1.3.1.4.1.2 14-1.1.3.1.4.1.3.1.1 15-1.1.3.1.4.1.3.1.2 16-1.1.3.1.4.1.3.1.3 17-1.1.3.1.4.1.3.2 18-1.1.3.1.4.1.3.3.1 19-1.1.3.1.4.1.3.3.1 20-1.1.3.1.4.1.3.3.2 21-1.1.3.1.4.1.3.3.3 22-1.1.3.1.4.1.3.3.4 23-1.1.3.1.4.1.3.2 25-1.1.3.1.4.1.1.3.1 26-1.1.3.1.4.1.1.3.2 27-1.1.3.1.4.1.1.3.3 28-1.1.3.1.4.1.1.3.4 29-1.1.3.1.4.1.1.4 31-1.1.3.2.1 32-1.1.3.2.2 33-1.1.3.2.3 35-1.1.3.2.4.1 36-1.1.3.2.4.2 37-1.1.3.2.4.3.2 38-1.1.3.2.4.3.3 39-1.1.3.2.4.4.1 40-1.1.3.2.4.4.2 41-1.1.3.2.4.4.3 42-1.1.3.2.4.5.2 43-1.1.3.2.4.5.3 44-1.1.3.2.4.5.4 45-1.1.3.2.4.5.1.1.1 46-1.1.3.2.4.5.1.1.2 47-1.1.3.2.4.5.1.1.3 48-1.1.3.2.4.5.1.2.1 49-1.1.3.2.4.5.1.2.2 50-1.1.3.2.4.6 51-1.1.3.2.4.7 52-1.1.3.2.4.8
(v1 / label
    :H (v2 / label
           :A (v3 / label)
           :P (v4 / label)
           :A (v5 / label
                  :H (v6 / label
                         :P (v8 / label~e.0,1)
                         :D (v9 / label~e.2,3)
                         :A (v10 / label
                                 :R (v16 / label~e.4)
                                 :C (v17 / label~e.5))
                         :A (v11 / label
                                 :E (v18 / label
                                         :H (v30 / label
                                                 :R (v43 / label~e.10)
                                                 :T (v44 / label~e.11)
                                                 :A (v45 / label
                                                         :E (v52 / label~e.25)
                                                         :E (v53 / label~e.26)
                                                         :E (v54 / label~e.27)
                                                         :C (v55 / label~e.28))
                                                 :P (v46 / label~e.29)
                                                 :A (v21 / label~e.8))
                                         :L (v31 / label~e.13)
                                         :H (v32 / label
                                                 :A (v47 / label
                                                         :E (v56 / label~e.14)
                                                         :C (v57 / label~e.15)
                                                         :E (v58 / label~e.16))
                                                 :P (v48 / label~e.17,23)
                                                 :A (v49 / label
                                                         :R (v59 / label~e.18,19)
                                                         :E (v60 / label~e.20)
                                                         :C (v61 / label~e.21)
                                                         :E (v62 / label~e.22))))
                                 :R (v19 / label~e.6)
                                 :E (v20 / label~e.7)
                                 :C v21))
                  :H (v7 / label
                         :A (v12 / label~e.31)
                         :S (v13 / label~e.32)
                         :D (v14 / label~e.33)
                         :A (v15 / label
                                 :R (v22 / label~e.35)
                                 :A (v23 / label~e.36)
                                 :A (v24 / label
                                         :A (v33 / label)
                                         :R (v34 / label~e.37)
                                         :P (v35 / label~e.38))
                                 :A (v25 / label
                                         :R (v36 / label~e.39)
                                         :E (v37 / label~e.40)
                                         :C (v38 / label~e.41))
                                 :A (v26 / label
                                         :E (v39 / label
                                                 :C (v50 / label
                                                         :C (v63 / label~e.45)
                                                         :N (v64 / label~e.46)
                                                         :C (v65 / label~e.47))
                                                 :E (v51 / label
                                                         :E (v66 / label~e.48)
                                                         :C (v67 / label~e.49)))
                                         :E (v40 / label~e.42)
                                         :E (v41 / label~e.43)
                                         :C (v42 / label~e.44))
                                 :D (v27 / label~e.50)
                                 :P (v28 / label~e.51)
                                 :D (v29 / label~e.52))))))
