# ::id 25728015
# ::tok Ich wußte « , erwiderte ich , » daß man das in den Gewässern außer Umlauf gesetzte Geld auf 2 Millionen Tonnen anschlägt . « » Allerdings , aber um es heraufzuholen , würden die Kosten den Gewinn überwiegen . Hier dagegen habe ich nur zusammenzuraffen , was die Menschen verloren haben , und nicht bloß in dieser Bai von Vigo , sondern auch noch unzähligen anderen Stellen von Schiffbruch , die auf meiner unterseeischen Karte notiert sind . Begreifen Sie jetzt , dass ich einen Reichtum von Milliarden habe ? « »
# ::alignments 0-1.1.5.1 1-1.1.5.2 4-1.1.6 5-1.1.7 8-1.1.5.3.1 9-1.1.5.3.2 11-1.1.5.3.3.2.2.1 13-1.1.5.3.3.2.2.3 14-1.1.5.3.3.2.3.1 15-1.1.5.3.3.2.3.2 16-1.1.5.3.3.2.4 17-1.1.5.3.3.3 18-1.1.5.3.4.1 19-1.1.5.3.4.2 20-1.1.5.3.4.2 21-1.2.3.1.2 22-1.1.5.3.5 26-1.2.3.1.6 28-1.2.3.2 29-1.2.3.3 30-1.2.3.4.1 31-1.2.3.4.2 33-1.2.3.10.1 35-1.2.3.10.2.2 37-1.2.3.10.3.2 38-1.2.3.10.4 40-1.2.3.12.2 41-1.2.3.13 43-1.2.3.12.4 44-1.2.3.12.5 45-1.2.3.12.6 47-1.2.3.12.7.1 49-1.2.3.15.5 50-1.2.3.15.4 53-1.2.3.14 54-1.2.3.15.1 55-1.2.3.15.2 56-1.2.3.15.3.1 57-1.2.3.15.3.2 58-1.2.3.15.3.3 59-1.2.3.15.3.3 60-1.2.3.15.3.3 62-1.2.3.16 63-1.2.3.17 64-1.2.3.18.1 65-1.2.3.18.2.2.1.1 66-1.2.3.18.2.2.1.2.1 67-1.2.3.18.2.2.2.5 68-1.2.3.18.2.3.1 69-1.2.3.18.2.3.2 71-1.2.3.18.2.2.2.1 72-1.2.3.18.2.2.2.2.1 73-1.2.3.18.2.2.2.2.2 74-1.2.3.18.2.2.2.2.3 75-1.2.3.18.2.2.2.2.4 76-1.2.3.18.2.2.2.3 79-1.2.3.19.2 80-1.2.3.19.3 81-1.2.3.19.4 83-1.2.3.19.5.4 84-1.2.3.19.5.5 86-1.2.3.19.5.6.2 87-1.2.3.19.5.6.3.1 88-1.2.3.19.5.6.3.2 89-1.2.3.19.5.7
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v4 / label
                  :A (v10 / label~e.0)
                  :P (v11 / label~e.1)
                  :A (v12 / label
                          :R (v26 / label~e.8)
                          :A (v27 / label~e.9)
                          :A (v28 / label
                                  :E (v55 / label
                                          :A (v56 / label~e.17)
                                          :A (v72 / label
                                                  :R (v81 / label~e.11)
                                                  :C (v82 / label~e.13))
                                          :A (v73 / label
                                                  :R (v83 / label~e.14)
                                                  :C (v84 / label~e.15))
                                          :P (v74 / label~e.16))
                                  :C v56)
                          :A (v29 / label
                                  :R (v57 / label~e.18)
                                  :Q (v58 / label~e.19,20)
                                  :C (v31 / label~e.21))
                          :P (v30 / label~e.22)))
           :P (v5 / label~e.4)
           :A (v6 / label~e.5))
    :H (v3 / label
           :P (v7 / label)
           :A (v8 / label)
           :A (v9 / label
                  :H (v13 / label
                          :P v30
                          :A v31
                          :D (v32 / label~e.26))
                  :L (v14 / label~e.28)
                  :L (v15 / label~e.29)
                  :H (v16 / label
                          :A (v33 / label~e.30)
                          :P (v34 / label~e.31))
                  :H (v17 / label
                          :D (v35 / label~e.33)
                          :A (v36 / label
                                  :C (v59 / label~e.35))
                          :A (v37 / label
                                  :C (v60 / label~e.37))
                          :S (v38 / label~e.38))
                  :H (v18 / label
                          :A (v39 / label~e.40)
                          :A (v40 / label~e.43)
                          :D (v41 / label~e.44)
                          :P (v42 / label~e.45)
                          :A (v43 / label
                                  :A (v61 / label~e.47)
                                  :A (v62 / label
                                          :C (v48 / label~e.49))
                                  :P (v47 / label~e.50)))
                  :L (v19 / label~e.41)
                  :L (v20 / label~e.53)
                  :H (v21 / label
                          :D (v44 / label~e.54)
                          :D (v45 / label~e.55)
                          :A (v46 / label
                                  :R (v63 / label~e.56)
                                  :E (v64 / label~e.57)
                                  :C (v65 / label~e.58,59,60))
                          :P v47
                          :A v48)
                  :L (v22 / label~e.62)
                  :L (v23 / label~e.63)
                  :H (v24 / label
                          :D (v49 / label~e.64)
                          :A (v50 / label
                                  :A (v66 / label
                                          :C (v75 / label
                                                  :S (v85 / label~e.65)
                                                  :A (v86 / label
                                                          :E (v93 / label~e.66)
                                                          :C (v90 / label~e.67)))
                                          :E (v76 / label
                                                  :R (v87 / label~e.71)
                                                  :A (v88 / label
                                                          :R (v94 / label~e.72)
                                                          :E (v95 / label~e.73)
                                                          :E (v96 / label~e.74)
                                                          :C (v97 / label~e.75))
                                                  :S (v89 / label~e.76)
                                                  :A v90))
                                  :P (v67 / label
                                          :R (v77 / label~e.68)
                                          :C (v78 / label~e.69)))
                          :P v47
                          :A v48)
                  :H (v25 / label
                          :P (v51 / label~e.79)
                          :A (v52 / label~e.80)
                          :D (v53 / label~e.81)
                          :A (v54 / label
                                  :R (v68 / label~e.83)
                                  :A (v69 / label~e.84)
                                  :A (v70 / label
                                          :C (v79 / label~e.86)
                                          :E (v80 / label
                                                  :R (v91 / label~e.87)
                                                  :C (v92 / label~e.88)))
                                  :S (v71 / label~e.89))))))
