# ::id 25683012
# ::tok Ich erkannte eine 8 Dezimeter lange Meer schlange mit blau schwarzem Bauch , die man leicht mit dem Meer aal verwechseln könnte , hätte nicht dieser gold farbene Streifen an den Seiten .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.3 3-1.1.3.4.2 4-1.1.3.4.3 5-1.1.3.4.1 6-1.1.3.6 7-1.2.1 8-1.1.3.1.1 9-1.1.3.1.2.1 10-1.1.3.1.2.2 11-1.1.3.1.3 13-1.1.3.2.1 14-1.1.3.2.2 15-1.1.3.2.3 16-1.1.3.2.4.1 17-1.1.3.2.4.2 18-1.1.3.2.4.3 19-1.1.3.2.4.4 20-1.1.3.2.5 21-1.1.3.2.6 23-1.2.2 24-1.2.3 25-1.2.4.1 26-1.2.4.2.1 27-1.2.4.2.2 28-1.2.4.3 29-1.2.5.1 30-1.2.5.2 31-1.2.5.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v4 / label~e.0)
           :P (v5 / label~e.1)
           :A (v6 / label
                  :E (v12 / label
                          :R (v23 / label~e.8)
                          :E (v24 / label
                                  :C (v37 / label~e.9)
                                  :C (v38 / label~e.10))
                          :C (v25 / label~e.11))
                  :E (v13 / label
                          :R (v26 / label~e.13)
                          :A (v27 / label~e.14)
                          :D (v28 / label~e.15)
                          :A (v29 / label
                                  :R (v39 / label~e.16)
                                  :E (v40 / label~e.17)
                                  :E (v41 / label~e.18)
                                  :C (v42 / label~e.19))
                          :P (v30 / label~e.20)
                          :D (v31 / label~e.21)
                          :A (v7 / label~e.7))
                  :E (v14 / label~e.2)
                  :E (v15 / label
                          :E (v32 / label~e.5)
                          :E (v33 / label~e.3)
                          :C (v34 / label~e.4))
                  :E (v16 / label~e.6)
                  :C v7))
    :H (v3 / label
           :A v7
           :P (v8 / label~e.23)
           :D (v9 / label~e.24)
           :A (v10 / label
                   :E (v17 / label~e.25)
                   :E (v18 / label
                           :E (v35 / label~e.26)
                           :C (v36 / label~e.27))
                   :C (v19 / label~e.28))
           :A (v11 / label
                   :R (v20 / label~e.29)
                   :E (v21 / label~e.30)
                   :C (v22 / label~e.31))))
