# ::id 25619015
# ::tok Ich denke demnach , daß nun die Zeit gekommen ist , im stillen die Gesellschaft des Kapitäns aufzugeben.«
# ::alignments 0-1.1.2 1-1.1.3 2-1.1.4 4-1.1.5.6 5-1.1.5.7 6-1.1.5.1.1 7-1.1.5.1.2 8-1.1.5.2 11-1.1.5.4.1.1 12-1.1.5.4.1.2 13-1.1.5.4.2.2 14-1.1.5.4.2.3 15-1.1.5.4.2.1.1 16-1.1.5.4.2.1.2 17-1.1.5.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1)
           :D (v5 / label~e.2)
           :A (v6 / label
                  :A (v7 / label
                         :E (v12 / label~e.6)
                         :C (v13 / label~e.7))
                  :P (v8 / label~e.8)
                  :A (v9 / label
                         :D (v14 / label
                                 :R (v17 / label~e.11)
                                 :C (v18 / label~e.12))
                         :A (v15 / label
                                 :E (v19 / label
                                         :R (v22 / label~e.15)
                                         :C (v23 / label~e.16))
                                 :E (v20 / label~e.13)
                                 :C (v21 / label~e.14))
                         :P (v16 / label~e.17))
                  :R (v10 / label~e.4)
                  :D (v11 / label~e.5))))
