# ::id 25679011
# ::tok » Das glaub' ich wohl « , sagte der Kanadier .
# ::alignments 1-1.1.4.1 2-1.1.4.2 3-1.1.4.3 4-1.1.4.4 7-1.1.5 8-1.1.6.1 9-1.1.6.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :A (v6 / label~e.1)
                  :P (v7 / label~e.2)
                  :A (v8 / label~e.3)
                  :D (v9 / label~e.4))
           :P (v4 / label~e.7)
           :A (v5 / label
                  :E (v10 / label~e.8)
                  :C (v11 / label~e.9))))
