# ::id 25488000003
# ::tok Zwei kräftige Stöße mit den Fersen brachten mich wieder zur Oberfläche empor .
# ::alignments 0-1.1.2.2.1 1-1.1.2.3 2-1.1.2.2.2 3-1.1.2.4.1 5-1.1.2.4.3 6-1.1.3 7-1.1.4 8-1.1.5 9-1.1.6.2 10-1.1.6.1 11-1.1.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :A (v8 / label)
                  :P (v9 / label
                         :Q (v14 / label~e.0)
                         :C (v15 / label~e.2))
                  :D (v10 / label~e.1)
                  :A (v11 / label
                          :R (v16 / label~e.3)
                          :C (v17 / label~e.5)))
           :P (v4 / label~e.6,11)
           :A (v5 / label~e.7)
           :D (v6 / label~e.8)
           :A (v7 / label
                  :C (v12 / label~e.10)
                  :R (v13 / label~e.9))))
