# ::id 25599005
# ::tok Sie tosten vorüber , ohne uns zu bemerken , streiften uns nur mit ihren bräunlichen Flossen , und wir entkamen wie durch ein Wunder einer Gefahr , die gewiß größer war , als wenn man einem Tiger im Walde begegnet .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 4-1.2.1 5-1.2.2 7-1.2.4 9-1.3.1 10-1.3.2 11-1.3.3 12-1.3.4.1 13-1.3.4.2 14-1.3.4.3 15-1.3.4.4 17-1.4 18-1.5.1 19-1.5.2 20-1.5.3.1 21-1.5.3.2 22-1.5.3.3 23-1.5.3.4 24-1.5.4.2 25-1.5.4.3 27-1.5.4.1.1 28-1.5.4.1.2 29-1.5.4.1.3 30-1.5.4.1.4 32-1.6 33-1.6 34-1.7.1 35-1.7.2.1 36-1.7.2.2 37-1.7.3.1 38-1.7.3.2 39-1.7.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v9 / label~e.0)
           :P (v10 / label~e.1)
           :D (v11 / label~e.2))
    :H (v3 / label
           :D (v12 / label~e.4)
           :A (v13 / label~e.5)
           :P (v14 / label~e.7))
    :H (v4 / label
           :P (v15 / label~e.9)
           :A (v16 / label~e.10)
           :D (v17 / label~e.11)
           :A (v18 / label
                   :R (v27 / label~e.12)
                   :E (v28 / label~e.13)
                   :E (v29 / label~e.14)
                   :C (v30 / label~e.15)))
    :L (v5 / label~e.17)
    :H (v6 / label
           :A (v19 / label~e.18)
           :P (v20 / label~e.19)
           :D (v21 / label
                   :E (v31 / label~e.20)
                   :R (v32 / label~e.21)
                   :E (v33 / label~e.22)
                   :C (v34 / label~e.23))
           :A (v22 / label
                   :E (v35 / label
                           :R (v42 / label~e.27)
                           :D (v43 / label~e.28)
                           :D (v44 / label~e.29)
                           :S (v45 / label~e.30)
                           :A (v37 / label~e.25))
                   :E (v36 / label~e.24)
                   :C v37))
    :L (v7 / label~e.32,33)
    :H (v8 / label
           :A (v23 / label~e.34)
           :A (v24 / label
                   :E (v38 / label~e.35)
                   :C (v39 / label~e.36))
           :A (v25 / label
                   :R (v40 / label~e.37)
                   :C (v41 / label~e.38))
           :P (v26 / label~e.39)))
