# ::id 25653008
# ::tok Bald wurden die Gebüsche dichter , der Baumwuchs höher .
# ::alignments 0-1.1.1 2-1.1.3.1 3-1.1.3.2 4-1.1.4 6-1.2.2.1 7-1.2.2.2 8-1.2.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v4 / label~e.0)
           :A (v5 / label
                  :E (v9 / label~e.2)
                  :C (v10 / label~e.3))
           :S (v6 / label~e.4))
    :H (v3 / label
           :A (v7 / label
                  :E (v11 / label~e.6)
                  :C (v12 / label~e.7))
           :S (v8 / label~e.8)))
