# ::id 25771012
# ::tok Das Thermometer zeigte 3 Grad Celsius über Null .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.2 3-1.1.3.2 4-1.1.3.3 5-1.1.3.4 6-1.1.3.1.1 7-1.1.3.1.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v6 / label~e.0)
                  :C (v7 / label~e.1))
           :S (v4 / label~e.2)
           :A (v5 / label
                  :E (v8 / label
                         :R (v12 / label~e.6)
                         :C (v13 / label~e.7))
                  :E (v9 / label~e.3)
                  :C (v10 / label~e.4)
                  :E (v11 / label~e.5))))
