# ::id 25600002
# ::tok Als er damit fertig war , stützte er sich mit dem Ellbogen auf das Gehäuse des Leucht feuers , und seine Blicke schweiften über den Meeres spiegel .
# ::alignments 0-1.1 1-1.2.1 2-1.2.2 3-1.2.3 6-1.3.1 7-1.3.2 8-1.3.1 9-1.3.3.1 10-1.3.3.2 11-1.3.3.3 12-1.3.4.1 13-1.3.4.3 14-1.3.4.4 15-1.3.4.2.1 16-1.3.4.2.2 17-1.3.4.2.3 19-1.4 20-1.5.1.1 21-1.5.1.2 22-1.5.2 23-1.5.3.1 24-1.5.3.2 25-1.5.3.3 26-1.5.3.4
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v7 / label~e.1)
           :A (v8 / label~e.2)
           :S (v9 / label~e.3))
    :H (v4 / label
           :P (v10 / label~e.6,8)
           :A (v11 / label~e.7)
           :A (v12 / label
                   :R (v17 / label~e.9)
                   :E (v18 / label~e.10)
                   :C (v19 / label~e.11))
           :A (v13 / label
                   :R (v20 / label~e.12)
                   :E (v21 / label
                           :R (v30 / label~e.15)
                           :E (v31 / label~e.16)
                           :C (v32 / label~e.17))
                   :E (v22 / label~e.13)
                   :C (v23 / label~e.14)))
    :L (v5 / label~e.19)
    :H (v6 / label
           :A (v14 / label
                   :E (v24 / label~e.20)
                   :C (v25 / label~e.21))
           :P (v15 / label~e.22)
           :A (v16 / label
                   :R (v26 / label~e.23)
                   :E (v27 / label~e.24)
                   :E (v28 / label~e.25)
                   :C (v29 / label~e.26))))
