# ::id 25696009
# ::tok » Sie sprachen mir von der Ansicht der alten Historiker über die Gefahren der Schif fahrt auf dem Roten Meer ? « »
# ::alignments 1-1.1.3.1 2-1.1.3.2 3-1.1.3.3 4-1.1.3.4.1 5-1.1.3.4.2 6-1.1.3.4.3 7-1.1.3.4.4.1 8-1.1.3.4.4.2 9-1.1.3.4.4.3 10-1.1.3.4.5.1 11-1.1.3.4.5.2 12-1.1.3.4.5.3 13-1.1.3.4.5.4.1 14-1.1.3.4.5.4.2 15-1.1.3.4.5.4.3 16-1.1.3.4.5.4.4.1 17-1.1.3.4.5.4.4.2 18-1.1.3.4.5.4.4.3 19-1.1.3.4.5.4.4.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v3 / label)
           :A (v4 / label)
           :A (v5 / label
                  :A (v6 / label~e.1)
                  :P (v7 / label~e.2)
                  :A (v8 / label~e.3)
                  :A (v9 / label
                         :R (v10 / label~e.4)
                         :E (v11 / label~e.5)
                         :C (v12 / label~e.6)
                         :E (v13 / label
                                 :R (v15 / label~e.7)
                                 :E (v16 / label~e.8)
                                 :C (v17 / label~e.9))
                         :E (v14 / label
                                 :R (v18 / label~e.10)
                                 :E (v19 / label~e.11)
                                 :C (v20 / label~e.12)
                                 :E (v21 / label
                                         :R (v22 / label~e.13)
                                         :E (v23 / label~e.14)
                                         :C (v24 / label~e.15)
                                         :E (v25 / label
                                                 :R (v26 / label~e.16)
                                                 :E (v27 / label~e.17)
                                                 :C (v28 / label~e.18)
                                                 :E (v29 / label~e.19))))))))
